time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.761594,0.2043,-0.2000,-0.1263,0.313
2.772637,0.2440,-0.2098,-0.1354,0.349
2.781128,0.2215,-0.1949,-0.1211,0.319
2.790305,0.1721,-0.1401,-0.0948,0.241
2.800234,0.1116,-0.1002,-0.1066,0.184
2.815889,0.0538,-0.0786,-0.1146,0.149
2.824391,0.0067,-0.0688,-0.1263,0.144
2.832361,-0.0400,-0.0878,-0.1332,0.164
2.840323,-0.0524,-0.1234,-0.1442,0.197
2.851220,-0.0525,-0.1440,-0.1521,0.216
2.859646,-0.0752,-0.1725,-0.1410,0.235
2.869530,-0.0635,-0.1609,-0.1642,0.238
2.880716,-0.0540,-0.1538,-0.1836,0.245
2.890181,-0.0383,-0.1773,-0.1658,0.246
2.899033,-0.0288,-0.1680,-0.1222,0.210
2.916566,-0.0309,-0.1644,-0.1280,0.211
2.924795,-0.0267,-0.1746,-0.1206,0.214
2.932299,-0.0407,-0.1463,-0.0897,0.176
2.941177,-0.0476,-0.1714,-0.0718,0.192
2.955900,-0.0592,-0.1853,-0.0565,0.203
2.965469,-0.0590,-0.1751,-0.0492,0.191
2.968370,-0.0606,-0.1820,-0.0128,0.192
2.977946,-0.0531,-0.2070,0.0049,0.214
2.988384,-0.0478,-0.2026,-0.0024,0.208
3.000739,-0.0406,-0.1925,0.0102,0.197
3.017918,-0.0244,-0.1941,-0.0047,0.196
3.018474,-0.0189,-0.1740,-0.0051,0.175
3.033779,-0.0019,-0.1906,-0.0297,0.193
3.037655,0.0102,-0.1665,-0.0469,0.173
3.047655,0.0054,-0.1636,-0.0557,0.173
3.057452,0.0005,-0.1550,-0.0600,0.166
3.068615,-0.0209,-0.1446,-0.0567,0.157
3.077549,-0.0403,-0.1310,-0.0896,0.164
3.086880,-0.0674,-0.1393,-0.0942,0.181
3.101818,-0.0613,-0.1211,-0.1190,0.181
3.120339,-0.0931,-0.1196,-0.1331,0.202
3.120930,-0.1144,-0.1240,-0.1469,0.224
3.128235,-0.0897,-0.1285,-0.1506,0.217
3.137707,-0.0703,-0.1169,-0.1264,0.186
3.146390,-0.0600,-0.1412,-0.1216,0.196
3.156623,-0.0437,-0.1332,-0.1082,0.177
3.166156,-0.0125,-0.1284,-0.1195,0.176
3.180464,-0.0124,-0.1444,-0.1253,0.192
3.189757,-0.0218,-0.1510,-0.1099,0.188
3.202689,-0.0091,-0.1573,-0.1360,0.208
3.219818,0.0054,-0.1674,-0.1068,0.199
3.220474,-0.0178,-0.1420,-0.0625,0.156
