time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.533521,-0.0061,-0.0495,0.0308,0.059
7.538917,0.0029,-0.0395,-0.0003,0.040
7.544007,0.0094,-0.0296,-0.0074,0.032
7.548553,0.0136,-0.0081,-0.0121,0.020
7.553671,0.0131,-0.0129,-0.0239,0.030
7.558674,0.0292,-0.0036,-0.0094,0.031
7.563486,0.0143,-0.0015,-0.0189,0.024
7.568215,0.0258,0.0006,-0.0282,0.038
7.573740,0.0229,0.0073,-0.0137,0.028
7.578383,0.0390,-0.0026,-0.0136,0.041
7.583282,0.0527,0.0019,-0.0325,0.062
7.588116,0.0355,-0.0032,-0.0298,0.046
7.592741,0.0352,-0.0035,-0.0343,0.049
7.598097,0.0421,0.0129,-0.0506,0.067
7.603063,0.0324,0.0056,-0.0716,0.079
7.607798,0.0206,0.0055,-0.0686,0.072
7.612608,0.0280,0.0102,-0.0656,0.072
7.617818,0.0140,-0.0064,-0.0509,0.053
7.622698,0.0049,0.0031,-0.0433,0.044
7.627801,0.0032,0.0007,-0.0525,0.053
7.632580,0.0110,-0.0111,-0.0520,0.054
7.637706,0.0022,-0.0134,-0.0421,0.044
7.642300,0.0102,-0.0252,-0.0512,0.058
7.647503,0.0110,-0.0106,-0.0461,0.049
7.652332,0.0191,-0.0057,-0.0457,0.050
7.657404,0.0247,-0.0079,-0.0596,0.065
7.662314,0.0302,-0.0173,-0.0377,0.051
7.667345,0.0358,-0.0289,-0.0232,0.051
7.673948,0.0414,-0.0167,-0.0182,0.048
7.679977,0.0161,-0.0142,0.0009,0.021
7.685733,0.0030,-0.0094,0.0128,0.016
7.687925,0.0066,-0.0119,0.0364,0.039
7.691863,-0.0087,0.0117,0.0266,0.030
7.696554,-0.0168,0.0090,0.0098,0.021
7.701603,-0.0366,0.0110,0.0192,0.043
7.706938,-0.0540,0.0226,0.0095,0.059
7.711535,-0.0761,0.0129,0.0071,0.077
7.716810,-0.1028,0.0128,0.0094,0.104
7.721597,-0.0986,0.0390,0.0069,0.106
7.726481,-0.1112,0.0413,-0.0121,0.119
7.731394,-0.1357,0.0294,-0.0191,0.140
7.737990,-0.1101,0.0296,-0.0119,0.115
7.741166,-0.1230,0.0370,-0.0118,0.129
7.746299,-0.1121,0.0159,-0.0283,0.117
7.751448,-0.0871,0.0329,-0.0067,0.093
7.756298,-0.0695,0.0188,0.0005,0.072
7.760962,-0.0213,0.0167,-0.0091,0.029
7.766143,-0.0258,-0.0022,0.0053,0.026
7.775066,-0.0114,-0.0139,0.0242,0.030
7.775965,-0.0138,-0.0161,0.0335,0.040
7.783020,0.0003,-0.0255,0.0475,0.054
7.785907,0.0166,-0.0467,0.0376,0.062
7.790512,0.0254,-0.0418,0.0373,0.061
7.795954,0.0246,-0.0393,0.0631,0.078
7.800477,0.0404,-0.0416,0.0507,0.077
7.805436,0.0323,-0.0250,0.0645,0.076
7.810522,0.0265,-0.0251,0.0497,0.062
7.815444,0.0373,-0.0157,0.0398,0.057
7.820374,0.0316,-0.0111,0.0158,0.037
7.825490,0.0424,-0.0135,0.0085,0.045
7.830138,0.0509,0.0008,0.0037,0.051
7.835360,0.0428,0.0199,-0.0130,0.049
7.840178,0.0562,0.0033,-0.0271,0.062
7.845301,0.0291,0.0178,-0.0174,0.038
7.849947,0.0545,0.0299,-0.0149,0.064
7.855017,0.0369,0.0206,0.0042,0.042
7.859942,0.0361,0.0160,0.0161,0.043
7.865015,0.0232,0.0138,0.0397,0.048
7.870059,0.0246,-0.0075,0.0393,0.047
7.874956,0.0092,0.0211,0.0438,0.049
7.887642,0.0223,0.0137,0.0410,0.049
7.888309,0.0187,0.0110,0.0288,0.036
7.889463,0.0104,-0.0059,-0.0023,0.012
7.894209,0.0047,0.0200,-0.0117,0.024
7.899531,-0.0153,0.0242,0.0050,0.029
7.904309,-0.0279,0.0117,0.0097,0.032
7.909188,-0.0332,0.0065,-0.0094,0.035
7.914407,-0.0241,-0.0273,-0.0069,0.037
7.919131,-0.0340,-0.0228,0.0050,0.041
7.924154,-0.0603,-0.0063,-0.0164,0.063
7.929433,-0.0317,0.0174,-0.0685,0.077
7.933924,-0.0175,0.0198,-0.0489,0.056
7.939084,-0.0273,0.0198,-0.0200,0.039
7.944215,0.0101,-0.0087,0.0490,0.051
7.948760,0.0255,-0.0086,0.0629,0.068
7.953674,0.0380,-0.0298,0.0528,0.072
7.959039,0.0547,-0.0081,0.0429,0.070
7.963624,0.0308,-0.0152,0.0544,0.064
7.968483,0.0213,-0.0224,0.0065,0.032
7.974440,0.0119,-0.0223,-0.0268,0.037
7.979459,0.0100,-0.0056,-0.0669,0.068
7.984910,0.0085,0.0134,-0.0948,0.096
7.988396,0.0002,0.0181,-0.1391,0.140
7.993208,-0.0173,0.0085,-0.1380,0.139
7.998375,-0.0083,-0.0033,-0.0870,0.087
8.003486,-0.0208,0.0133,-0.0388,0.046
8.008022,-0.0168,-0.0014,0.0304,0.035
8.012949,-0.0251,-0.0161,0.0872,0.092
8.017966,-0.0408,-0.0263,0.1102,0.120
8.023250,-0.0328,-0.0082,0.1117,0.117
8.027843,-0.0394,-0.0046,0.0989,0.107
8.033028,-0.0056,0.0321,0.0578,0.066
8.037845,0.0042,0.0424,0.0431,0.061
8.042775,0.0046,0.0503,-0.0023,0.051
8.047894,-0.0091,0.0487,-0.0236,0.055
8.052616,-0.0271,0.0661,-0.0377,0.081
8.057688,-0.0210,0.0669,-0.0634,0.095
8.063115,-0.0051,0.0606,-0.0819,0.102
8.067853,-0.0270,0.0520,-0.0835,0.102
8.072424,-0.0390,0.0411,-0.0804,0.098
8.077636,-0.0247,0.0186,-0.0608,0.068
8.082275,-0.0294,0.0222,-0.0436,0.057
8.089296,-0.0341,-0.0074,-0.0242,0.042
8.092858,-0.0127,-0.0225,-0.0121,0.029
8.096976,-0.0129,-0.0589,-0.0049,0.061
8.101906,-0.0107,-0.0428,0.0118,0.046
8.107344,-0.0014,-0.0673,0.0355,0.076
8.111675,-0.0161,-0.0701,0.0589,0.093
8.117044,0.0049,-0.0896,0.0585,0.107
8.122035,0.0067,-0.0970,0.0390,0.105
8.126577,-0.0058,-0.0923,0.0411,0.101
8.131820,0.0269,-0.0757,0.0289,0.085
8.136654,-0.0119,-0.0663,0.0216,0.071
8.141906,-0.0076,-0.0710,0.0048,0.072
8.146492,0.0038,-0.0327,-0.0119,0.035
8.151611,0.0130,-0.0231,-0.0165,0.031
8.156810,0.0129,-0.0039,-0.0306,0.033
8.161337,0.0224,-0.0275,-0.0304,0.047
8.166367,0.0603,-0.0246,-0.0277,0.071
8.175209,0.0601,-0.0049,-0.0204,0.064
8.179530,0.0409,-0.0352,-0.0036,0.054
8.183838,0.0528,-0.0106,-0.0060,0.054
8.186026,0.0597,-0.0123,-0.0060,0.061
8.190915,0.0929,-0.0261,0.0202,0.099
8.196600,0.0735,-0.0182,0.0081,0.076
8.200838,0.0617,-0.0391,0.0128,0.074
8.205677,0.0762,-0.0218,0.0174,0.081
8.210827,0.0811,-0.0215,0.0078,0.084
8.215662,0.0600,-0.0022,0.0267,0.066
8.220805,0.0557,-0.0093,0.0194,0.060
8.225696,0.0323,-0.0045,0.0382,0.050
8.230386,0.0232,0.0192,0.0426,0.052
8.235514,0.0163,0.0213,0.0684,0.073
8.240901,0.0021,0.0375,0.0915,0.099
8.245243,-0.0027,0.0559,0.0932,0.109
8.250241,-0.0242,0.0718,0.0734,0.106
8.255347,-0.0218,0.0734,0.0301,0.082
8.260170,-0.0147,0.0751,-0.0034,0.077
8.265116,-0.0050,0.0745,-0.0509,0.090
8.270255,-0.0144,0.0908,-0.0576,0.108
8.275223,0.0002,0.1024,-0.0714,0.125
8.280830,0.0124,0.0760,-0.0660,0.101
8.287475,-0.0018,0.0475,-0.0323,0.057
8.289867,0.0053,0.0261,-0.0035,0.027
8.294501,-0.0092,0.0096,0.0179,0.022
8.299964,-0.0143,0.0073,0.0391,0.042
8.305223,-0.0172,-0.0356,0.0530,0.066
8.309694,-0.0274,-0.0331,0.0550,0.070
8.314799,-0.0164,-0.0475,0.0616,0.080
8.319507,-0.0221,-0.0381,0.0422,0.061
8.324470,-0.0396,-0.0265,0.0252,0.054
8.329642,-0.0379,-0.0222,0.0037,0.044
8.334279,-0.0337,0.0082,-0.0011,0.035
8.339255,-0.0462,0.0215,-0.0058,0.051
8.344407,-0.0371,0.0110,-0.0200,0.044
8.349130,-0.0637,0.0053,-0.0079,0.064
8.353867,-0.0258,0.0018,-0.0197,0.033
8.359428,-0.0287,-0.0135,0.0090,0.033
8.363870,0.0041,-0.0239,-0.0077,0.025
8.369097,0.0129,-0.0129,0.0043,0.019
8.375336,0.0215,-0.0257,0.0114,0.035
8.380059,0.0088,-0.0479,-0.0171,0.052
8.385594,0.0152,-0.0295,-0.0122,0.035
8.388663,0.0147,-0.0397,-0.0406,0.059
8.393371,0.0237,-0.0166,-0.0355,0.046
8.398366,0.0258,-0.0221,-0.0447,0.056
8.403623,0.0233,-0.0538,-0.0324,0.067
8.408442,0.0257,-0.0377,-0.0226,0.051
8.413804,0.0046,-0.0478,-0.0224,0.053
8.418740,-0.0090,-0.0388,-0.0341,0.052
8.423597,-0.0010,-0.0226,-0.0456,0.051
8.428065,0.0141,-0.0206,-0.0500,0.056
8.433335,0.0055,-0.0255,-0.0638,0.069
8.438904,0.0278,-0.0063,-0.0704,0.076
8.443298,0.0333,-0.0179,-0.0532,0.065
8.448158,0.0220,0.0040,-0.0386,0.045
8.452934,0.0086,-0.0098,-0.0430,0.045
8.458165,0.0190,-0.0043,-0.0498,0.053
8.463150,0.0317,-0.0178,-0.0304,0.047
8.468021,0.0396,-0.0122,-0.0088,0.042
8.483685,0.0308,-0.0305,0.0007,0.043
8.484243,0.0270,-0.0344,0.0244,0.050
8.484511,0.0090,-0.0361,0.0124,0.039
8.487664,0.0101,-0.0260,0.0265,0.038
8.492787,-0.0101,-0.0208,0.0429,0.049
8.497354,-0.0065,-0.0420,0.0615,0.075
8.502304,-0.0006,-0.0252,0.0752,0.079
8.507626,-0.0138,-0.0252,0.0770,0.082
8.512285,-0.0127,-0.0157,0.0740,0.077
8.517710,-0.0070,-0.0111,0.0710,0.072
8.522382,-0.0157,0.0078,0.0300,0.035
8.527091,-0.0147,0.0337,0.0345,0.050
8.532055,-0.0209,0.0596,0.0223,0.067
8.537047,-0.0460,0.0735,0.0150,0.088
8.541951,-0.0376,0.0757,-0.0089,0.085
8.547379,-0.0436,0.1064,-0.0278,0.118
8.551957,-0.0589,0.0989,-0.0157,0.116
8.557190,-0.0528,0.1012,-0.0061,0.114
8.561603,-0.0610,0.0843,-0.0132,0.105
8.566961,-0.0503,0.0652,-0.0250,0.086
8.571524,-0.0350,0.0438,-0.0200,0.060
8.576437,-0.0460,0.0320,-0.0128,0.058
8.584410,-0.0452,0.0226,-0.0174,0.053
8.586464,-0.0135,-0.0011,-0.0173,0.022
8.591362,-0.0390,-0.0154,-0.0100,0.043
8.596767,-0.0167,-0.0035,-0.0194,0.026
8.601108,-0.0087,-0.0440,-0.0335,0.056
8.606034,-0.0126,-0.0345,-0.0190,0.041
8.611411,0.0001,-0.0465,-0.0331,0.057
8.616232,0.0034,-0.0489,-0.0114,0.050
8.620831,-0.0028,-0.0537,-0.0255,0.060
8.626041,0.0052,-0.0371,-0.0158,0.041
8.630795,0.0203,-0.0467,-0.0204,0.055
8.635891,0.0304,-0.0347,-0.0013,0.046
8.640947,0.0333,-0.0276,0.0011,0.043
8.645651,0.0409,-0.0276,0.0154,0.052
8.650559,0.0530,-0.0394,0.0318,0.073
8.655923,0.0459,-0.0155,0.0435,0.065
8.660454,0.0531,-0.0322,0.0312,0.070
8.665521,0.0554,-0.0178,0.0238,0.063
8.670340,0.0457,0.0013,0.0284,0.054
8.675844,0.0337,-0.0035,0.0305,0.046
8.682849,0.0288,0.0037,0.0350,0.045
8.685390,0.0335,0.0156,0.0205,0.042
8.690016,0.0241,0.0037,0.0013,0.024
8.695186,0.0100,0.0015,-0.0153,0.018
8.700178,0.0153,0.0185,-0.0508,0.056
8.704992,0.0089,0.0284,-0.0884,0.093
8.709919,0.0027,0.0385,-0.0877,0.096
8.715343,-0.0107,0.0342,-0.0371,0.052
8.719655,-0.0075,0.0085,0.0391,0.041
8.724681,-0.0072,-0.0124,0.0863,0.087
8.729631,0.0094,-0.0261,0.0594,0.066
8.734728,-0.0078,-0.0374,0.0518,0.064
8.739575,-0.0014,-0.0368,0.0419,0.056
8.744625,-0.0166,-0.0387,0.0130,0.044
8.749823,-0.0269,-0.0240,-0.0108,0.038
8.754374,-0.0418,-0.0093,-0.0368,0.056
8.759386,-0.0090,-0.0112,-0.0650,0.067
8.764452,-0.0333,0.0083,-0.0740,0.082
8.769070,-0.0124,-0.0102,-0.0686,0.070
8.774644,-0.0082,-0.0215,-0.0325,0.040
8.779071,-0.0092,-0.0256,0.0367,0.046
8.784335,0.0039,-0.0536,0.0862,0.102
8.790738,-0.0191,-0.0413,0.1330,0.141
8.794273,-0.0090,-0.0294,0.1533,0.156
8.798832,-0.0158,-0.0274,0.1615,0.165
8.803931,0.0154,-0.0208,0.1412,0.144
8.808619,0.0202,0.0047,0.1187,0.120
8.814126,0.0344,0.0466,0.0845,0.102
8.818824,0.0320,0.0642,0.0506,0.088
8.823851,0.0392,0.0794,0.0169,0.090
8.828388,0.0394,0.1038,-0.0069,0.111
8.833630,0.0445,0.0949,-0.0401,0.112
8.838373,0.0309,0.0909,-0.0658,0.116
8.843587,0.0153,0.0893,-0.0890,0.127
8.848362,0.0167,0.0900,-0.0953,0.132
8.853319,0.0160,0.0646,-0.1016,0.121
8.858230,0.0250,0.0465,-0.0865,0.101
8.863801,0.0056,0.0426,-0.0549,0.070
8.868323,-0.0136,0.0316,-0.0544,0.064
8.876241,-0.0277,-0.0245,-0.0397,0.054
8.883370,-0.0250,-0.0065,-0.0393,0.047
8.883856,-0.0435,-0.0196,-0.0247,0.054
8.887783,-0.0524,-0.0443,-0.0269,0.074
8.892914,-0.0540,-0.0568,-0.0385,0.087
8.897459,-0.0602,-0.0573,-0.0096,0.084
8.902622,-0.0473,-0.0529,-0.0096,0.072
8.907799,-0.0512,-0.0627,-0.0166,0.083
8.912577,-0.0836,-0.0651,0.0073,0.106
8.917634,-0.0777,-0.0627,0.0120,0.101
8.923045,-0.0720,-0.0911,-0.0071,0.116
8.927261,-0.0617,-0.0788,0.0025,0.100
8.933329,-0.0633,-0.0712,0.0191,0.097
8.938266,-0.0412,-0.0637,0.0071,0.076
8.942223,-0.0241,-0.0610,0.0165,0.068
8.947210,-0.0308,-0.0559,0.0330,0.072
8.952266,-0.0138,-0.0389,0.0375,0.056
8.957245,0.0031,-0.0268,0.0277,0.039
8.961984,-0.0063,-0.0339,0.0346,0.049
8.967370,-0.0131,-0.0407,0.0366,0.056
8.971884,0.0038,-0.0190,0.0173,0.026
8.976825,0.0041,-0.0093,0.0386,0.040
8.984682,0.0282,-0.0068,0.0264,0.039
8.987583,0.0285,0.0100,0.0119,0.032
8.991655,0.0573,0.0077,-0.0001,0.058
8.996733,0.0527,0.0340,0.0023,0.063
9.001446,0.0624,0.0363,-0.0025,0.072
9.006453,0.0721,0.0459,0.0023,0.085
9.011565,0.0626,0.0387,0.0260,0.078
9.016277,0.0745,0.0338,0.0352,0.089
9.021216,0.0410,0.0575,0.0563,0.090
9.026367,0.0291,0.0476,0.0630,0.084
9.031882,0.0197,0.0544,0.0316,0.066
9.036228,0.0225,0.0539,-0.0091,0.059
9.041171,0.0137,0.0632,-0.0660,0.092
9.045834,0.0265,0.0512,-0.1034,0.118
9.050971,0.0228,0.0536,-0.0955,0.112
9.056019,0.0240,0.0561,-0.0828,0.103
9.060869,0.0036,0.0110,-0.0489,0.050
9.065695,0.0020,-0.0171,-0.0295,0.034
9.070889,-0.0046,-0.0357,0.0182,0.040
9.076730,-0.0163,-0.0280,0.0465,0.057
9.080422,-0.0235,-0.0467,0.0461,0.070
9.087112,-0.0213,-0.0464,0.0529,0.074
9.090387,-0.0312,-0.0177,0.0453,0.058
9.095310,-0.0079,-0.0271,0.0331,0.044
9.100463,0.0032,-0.0319,0.0186,0.037
9.105074,0.0191,-0.0319,0.0066,0.038
9.110346,0.0016,-0.0225,0.0113,0.025
9.115364,0.0248,-0.0299,-0.0054,0.039
9.120035,0.0004,-0.0065,0.0089,0.011
9.125123,0.0356,-0.0166,0.0041,0.039
9.130114,0.0303,0.0018,0.0112,0.032
9.134935,0.0392,0.0081,0.0135,0.042
9.140155,0.0434,0.0072,0.0229,0.050
9.144821,0.0379,0.0134,0.0156,0.043
9.150322,0.0205,-0.0018,0.0297,0.036
9.154452,0.0341,0.0021,0.0271,0.044
9.159647,0.0428,-0.0202,0.0079,0.048
9.164420,0.0279,-0.0066,-0.0206,0.035
9.169473,0.0227,0.0094,-0.0204,0.032
9.176506,0.0082,0.0015,-0.0344,0.035
9.180324,0.0083,-0.0181,-0.0247,0.032
9.184662,0.0014,-0.0329,-0.0292,0.044
9.189753,-0.0052,-0.0166,-0.0194,0.026
9.193899,-0.0045,-0.0195,-0.0192,0.028
9.199092,-0.0133,-0.0175,-0.0048,0.023
9.204142,-0.0269,-0.0250,-0.0214,0.042
9.209158,-0.0284,-0.0275,-0.0070,0.040
9.213909,-0.0229,-0.0250,-0.0140,0.037
9.219260,-0.0293,-0.0058,-0.0258,0.039
9.223953,-0.0381,-0.0152,-0.0422,0.059
9.228968,-0.0421,-0.0101,-0.0086,0.044
9.234094,-0.0507,0.0141,-0.0394,0.066
9.238827,-0.0546,-0.0023,-0.0035,0.055
9.243649,-0.0393,-0.0090,0.0179,0.044
9.248644,-0.0408,-0.0086,0.0106,0.043
9.253389,-0.0517,0.0037,0.0081,0.052
9.258572,-0.0529,-0.0032,0.0247,0.058
9.263909,-0.0447,0.0090,0.0339,0.057
9.268313,-0.0556,-0.0099,0.0289,0.063
9.276968,-0.0593,-0.0073,0.0239,0.064
9.279378,-0.0370,0.0143,0.0237,0.046
9.285890,-0.0316,0.0143,0.0306,0.046
9.288282,-0.0406,0.0263,0.0256,0.055
9.293092,-0.0258,0.0263,0.0207,0.042
9.297758,-0.0041,0.0358,-0.0056,0.036
9.303043,0.0009,0.0239,-0.0151,0.028
9.308125,-0.0107,0.0263,-0.0435,0.052
9.312905,0.0113,0.0216,-0.0455,0.052
9.317899,0.0143,0.0170,-0.0451,0.050
9.322877,0.0243,0.0054,-0.0424,0.049
9.327665,0.0083,-0.0014,-0.0183,0.020
9.332533,0.0114,0.0251,-0.0158,0.032
9.337549,0.0311,0.0157,-0.0252,0.043
9.342403,0.0219,0.0135,-0.0107,0.028
9.347313,0.0176,0.0018,-0.0130,0.022
9.352364,0.0250,0.0044,0.0061,0.026
9.357783,0.0037,0.0045,0.0108,0.012
9.362207,0.0015,-0.0072,0.0036,0.008
9.368112,-0.0031,-0.0190,0.0083,0.021
9.371990,0.0136,-0.0069,0.0058,0.016
9.377175,-0.0053,-0.0353,0.0176,0.040
9.388219,0.0091,-0.0136,0.0033,0.017
9.388726,0.0091,-0.0230,0.0198,0.032
9.391759,0.0140,-0.0180,0.0173,0.029
9.397057,-0.0074,-0.0179,0.0314,0.037
9.401529,0.0020,0.0036,0.0478,0.048
9.407192,-0.0030,-0.0250,0.0379,0.045
9.411736,0.0228,0.0013,0.0376,0.044
9.416538,0.0078,-0.0177,0.0111,0.022
9.421307,0.0072,-0.0033,0.0063,0.010
9.426491,-0.0077,0.0158,-0.0056,0.018
9.431541,0.0037,0.0181,-0.0269,0.033
9.436628,-0.0089,0.0253,-0.0267,0.038
9.441366,0.0096,0.0133,-0.0265,0.031
9.446249,0.0162,0.0276,-0.0310,0.045
9.451410,0.0063,0.0134,-0.0427,0.045
9.456248,0.0064,0.0183,-0.0732,0.076
9.460976,0.0280,0.0138,-0.0726,0.079
9.466202,0.0260,0.0213,-0.0577,0.067
9.471201,0.0406,0.0119,-0.0050,0.043
9.477047,0.0431,-0.0189,0.0639,0.079
9.482851,0.0570,-0.0259,0.0633,0.089
9.486046,0.0467,-0.0495,0.0486,0.084
9.490528,0.0386,-0.0421,0.0244,0.062
9.495673,0.0328,-0.0324,0.0171,0.049
9.500698,0.0150,-0.0203,-0.0139,0.029
9.505646,0.0213,-0.0202,-0.0375,0.048
9.510442,-0.0080,-0.0010,-0.0799,0.080
9.515888,0.0036,0.0016,-0.0983,0.098
9.520260,0.0034,0.0114,-0.1307,0.131
9.525520,0.0248,0.0142,-0.1011,0.105
9.530467,-0.0015,-0.0019,-0.0718,0.072
9.535316,-0.0038,-0.0156,-0.0071,0.018
9.540215,0.0055,-0.0222,0.0428,0.049
9.545275,0.0122,-0.0101,0.0899,0.091
9.549920,-0.0170,-0.0031,0.0963,0.098
9.555329,-0.0010,0.0038,0.1050,0.105
9.560032,0.0076,0.0034,0.0970,0.097
9.564864,0.0115,0.0243,0.0606,0.066
9.569802,-0.0130,0.0237,0.0221,0.035
9.577191,-0.0064,0.0279,-0.0018,0.029
9.582092,0.0027,0.0320,-0.0350,0.047
9.588403,-0.0118,0.0313,-0.0347,0.048
9.589621,0.0143,0.0187,-0.0676,0.072
9.594435,0.0143,0.0348,-0.0647,0.075
9.599131,-0.0045,0.0223,-0.0713,0.075
9.604561,0.0032,0.0192,-0.0849,0.087
9.609287,-0.0081,-0.0100,-0.0652,0.066
9.614240,-0.0074,-0.0270,-0.0362,0.046
9.619344,0.0007,-0.0203,-0.0335,0.039
9.624354,-0.0080,-0.0327,-0.0142,0.037
9.629009,-0.0119,-0.0498,-0.0046,0.051
9.634256,0.0009,-0.0263,0.0287,0.039
9.638892,-0.0127,-0.0481,0.0309,0.059
9.643963,-0.0356,-0.0508,0.0401,0.074
9.649517,-0.0322,-0.0439,0.0446,0.070
9.653862,-0.0338,-0.0560,0.0466,0.080
9.658804,-0.0473,-0.0488,0.0438,0.081
9.664098,-0.0393,-0.0440,0.0458,0.075
9.668528,-0.0459,-0.0342,0.0407,0.070
9.673523,-0.0287,-0.0173,0.0261,0.043
9.683123,-0.0261,-0.0076,0.0212,0.034
9.683659,-0.0331,-0.0050,0.0329,0.047
9.688890,-0.0306,-0.0000,0.0326,0.045
9.693596,-0.0307,-0.0117,0.0276,0.043
9.698003,-0.0355,0.0123,0.0344,0.051
9.703691,-0.0094,0.0124,0.0318,0.035
9.708126,-0.0143,-0.0041,0.0363,0.039
9.713250,-0.0240,0.0080,0.0360,0.044
9.718237,-0.0098,0.0057,0.0309,0.033
9.723397,-0.0169,0.0248,0.0283,0.041
9.727959,-0.0097,0.0152,0.0280,0.033
9.732842,0.0023,0.0318,0.0064,0.032
9.737789,0.0119,0.0197,0.0111,0.026
9.742878,-0.0046,0.0197,-0.0103,0.023
9.747707,0.0053,0.0244,-0.0008,0.025
9.752916,0.0175,0.0314,-0.0031,0.036
9.757881,0.0107,0.0431,-0.0102,0.046
9.762454,0.0229,0.0523,-0.0030,0.057
9.767601,0.0206,0.0306,0.0160,0.040
9.772314,0.0324,0.0374,0.0562,0.075
9.777485,-0.0058,0.0322,0.0367,0.049
9.782992,0.0179,0.0199,0.0554,0.062
9.787333,-0.0083,0.0172,0.0146,0.024
9.792076,0.0111,0.0430,-0.0306,0.054
9.797421,-0.0003,0.0284,-0.0636,0.070
9.802193,-0.0019,0.0260,-0.1058,0.109
9.806882,-0.0009,0.0071,-0.1002,0.100
9.812101,0.0142,0.0264,-0.0780,0.084
9.816854,-0.0017,0.0124,-0.0584,0.060
9.821745,-0.0081,-0.0111,-0.0365,0.039
9.826959,-0.0266,-0.0344,0.0018,0.044
9.831563,-0.0167,-0.0386,0.0255,0.049
9.836853,-0.0072,-0.0571,0.0229,0.062
9.841823,0.0139,-0.0661,0.0346,0.076
9.846334,0.0442,-0.0608,0.0390,0.085
9.851627,0.0265,-0.0674,0.0150,0.074
9.856344,0.0374,-0.0479,0.0220,0.065
9.861402,0.0409,-0.0501,0.0337,0.073
9.866462,0.0538,-0.0476,0.0168,0.074
9.871393,0.0548,-0.0476,0.0214,0.076
9.876472,0.0723,-0.0430,0.0283,0.089
9.880973,0.0542,-0.0267,0.0353,0.070
9.886128,0.0600,-0.0130,0.0350,0.071
9.893653,0.0468,-0.0352,0.0466,0.075
9.897632,0.0433,-0.0146,0.0367,0.059
9.901151,0.0302,0.0012,0.0246,0.039
9.905771,0.0363,-0.0068,0.0197,0.042
9.910797,0.0329,0.0234,-0.0018,0.040
9.916451,0.0177,0.0131,-0.0184,0.029
9.920630,0.0195,0.0410,-0.0491,0.067
9.925538,0.0167,0.0522,-0.0558,0.078
9.930862,-0.0024,0.0564,-0.0601,0.082
9.935504,-0.0066,0.0748,-0.0691,0.102
9.940530,0.0084,0.0576,-0.0614,0.085
9.945458,-0.0096,0.0311,-0.0633,0.071
9.950318,-0.0296,0.0284,-0.0509,0.065
9.955432,-0.0399,0.0092,-0.0291,0.050
9.960376,-0.0548,-0.0003,-0.0360,0.066
9.965019,-0.0556,0.0045,-0.0191,0.059
9.970035,-0.0398,-0.0263,-0.0047,0.048
9.977975,-0.0552,-0.0283,-0.0023,0.062
9.983422,-0.0516,-0.0303,-0.0189,0.063
9.990542,-0.0791,-0.0322,0.0003,0.085
9.991166,-0.0708,-0.0508,0.0074,0.087
9.994908,-0.0839,-0.0336,0.0239,0.094
9.999601,-0.0636,-0.0308,0.0308,0.077
10.004762,-0.0505,-0.0423,0.0163,0.068
10.009648,-0.0707,-0.0299,0.0233,0.080
10.014559,-0.0597,-0.0011,0.0112,0.061
10.019638,-0.0442,-0.0104,0.0278,0.053
10.024543,-0.0692,0.0185,0.0418,0.083
10.029492,-0.0252,0.0139,0.0390,0.049
10.034377,-0.0292,0.0213,0.0292,0.046
10.039254,-0.0167,0.0191,0.0361,0.044
10.044174,-0.0044,0.0360,0.0381,0.053
10.049472,-0.0184,0.0408,0.0426,0.062
10.054094,-0.0087,0.0337,0.0398,0.053
10.059168,0.0033,0.0289,0.0347,0.045
10.064258,0.0105,0.0242,0.0131,0.029
10.068970,0.0366,0.0241,0.0130,0.046
10.073772,0.0221,0.0194,-0.0062,0.030
10.079438,0.0482,0.0122,-0.0203,0.054
10.088430,0.0742,0.0146,-0.0226,0.079
10.088902,0.0810,0.0003,-0.0295,0.086
10.093706,0.0664,-0.0116,-0.0340,0.075
10.098452,0.0638,0.0003,-0.0337,0.072
10.103947,0.0517,0.0002,-0.0239,0.057
10.108408,0.0587,0.0119,-0.0214,0.064
10.113367,0.0490,-0.0049,0.0002,0.049
10.118526,0.0442,-0.0121,-0.0283,0.054
10.123507,0.0347,-0.0026,-0.0209,0.041
10.128393,0.0159,-0.0051,-0.0231,0.029
10.133653,0.0140,-0.0098,-0.0277,0.033
10.138312,0.0214,-0.0192,-0.0085,0.030
10.143504,0.0003,-0.0286,0.0130,0.031
10.148061,-0.0066,-0.0309,0.0081,0.033
10.153075,-0.0231,-0.0094,0.0294,0.039
10.158653,-0.0088,-0.0332,0.0126,0.037
10.162920,-0.0138,-0.0141,0.0148,0.025
10.168030,-0.0378,-0.0165,0.0052,0.042
10.172654,-0.0048,-0.0236,0.0194,0.031
10.178101,-0.0148,-0.0045,0.0216,0.027
10.184504,-0.0199,-0.0141,0.0167,0.030
10.189220,-0.0107,-0.0141,0.0166,0.024
10.192350,-0.0085,-0.0117,-0.0026,0.015
10.197901,-0.0062,-0.0092,-0.0334,0.035
10.202245,-0.0012,0.0197,-0.0711,0.074
10.207245,0.0181,0.0153,-0.0682,0.072
10.212323,0.0303,0.0133,-0.0462,0.057
10.217105,0.0375,-0.0054,0.0277,0.047
10.222116,0.0728,-0.0169,0.0584,0.095
10.227664,0.0553,-0.0047,0.0626,0.084
10.231905,0.0281,-0.0116,0.0312,0.044
