time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.368194,0.0372,-0.1130,-0.1757,0.212
4.378515,0.0109,-0.1253,-0.1408,0.189
4.388575,-0.0142,-0.1553,-0.0970,0.184
4.399673,-0.0158,-0.1913,-0.0828,0.209
4.407884,0.0057,-0.2058,-0.0690,0.217
4.418046,0.0131,-0.2302,-0.0717,0.241
4.428299,0.0155,-0.2090,-0.0457,0.214
4.437716,0.0482,-0.1998,-0.0203,0.207
4.447548,0.0638,-0.1573,-0.0266,0.172
4.457415,0.0560,-0.1407,-0.0306,0.154
4.467883,0.0298,-0.1432,-0.0415,0.152
4.477806,0.0153,-0.1533,-0.0596,0.165
4.489153,0.0018,-0.1721,-0.0270,0.174
4.500511,0.0025,-0.2025,0.0101,0.203
4.507151,0.0170,-0.2081,0.0086,0.209
4.517735,0.0080,-0.1765,-0.0142,0.177
4.526869,0.0122,-0.1859,-0.0307,0.189
4.538902,0.0294,-0.1757,-0.0524,0.186
4.546501,0.0018,-0.2026,-0.0743,0.216
4.556519,0.0069,-0.1926,-0.0979,0.216
4.567701,0.0080,-0.1930,-0.1155,0.225
4.578652,0.0042,-0.1989,-0.1175,0.231
4.586997,0.0281,-0.1687,-0.1365,0.219
4.595952,0.0732,-0.1472,-0.1072,0.196
4.610326,0.0910,-0.1335,-0.0779,0.179
4.617434,0.0899,-0.1428,-0.0586,0.179
4.625572,0.0705,-0.1546,-0.0301,0.173
4.635873,0.0091,-0.1573,-0.0357,0.162
4.645747,-0.0442,-0.1590,-0.0430,0.171
4.657138,-0.0574,-0.1827,-0.0383,0.195
4.665538,-0.0380,-0.1926,-0.0195,0.197
4.675846,-0.0036,-0.1992,0.0057,0.199
4.685083,0.0573,-0.1895,0.0090,0.198
4.695185,0.0868,-0.1728,-0.0073,0.194
4.705215,0.0953,-0.1547,-0.0177,0.183
4.717481,0.0579,-0.1359,-0.0131,0.148
4.724588,-0.0136,-0.1598,-0.0284,0.163
4.736192,-0.0240,-0.1733,-0.0787,0.192
4.747272,-0.0204,-0.1773,-0.1843,0.257
4.754636,-0.0265,-0.1790,-0.1701,0.248
4.764440,-0.0330,-0.1733,-0.1112,0.209
4.775102,-0.0135,-0.1937,0.0504,0.201
4.784386,0.0267,-0.2053,0.1071,0.233
4.794425,0.0421,-0.1924,-0.0653,0.207
4.805717,0.0110,-0.1994,-0.3084,0.367
4.818097,0.0326,-0.1624,-0.3558,0.392
4.825692,0.0528,-0.1373,-0.1939,0.243
4.833540,0.0511,-0.1537,0.0101,0.162
4.849845,0.0466,-0.1842,0.0713,0.203
4.853785,0.0312,-0.2015,-0.0029,0.204
4.863500,0.0377,-0.2073,-0.0290,0.213
4.873529,0.0588,-0.2040,-0.0171,0.213
4.883847,0.0870,-0.2062,-0.0722,0.235
4.893080,0.0749,-0.1936,-0.1379,0.249
4.907421,0.0217,-0.1623,-0.1540,0.225
4.914433,-0.0236,-0.1196,-0.1308,0.179
4.923004,-0.0480,-0.1325,-0.1203,0.185
4.933225,-0.0612,-0.1453,-0.1246,0.201
4.942819,-0.0439,-0.1680,-0.1057,0.203
4.952520,-0.0006,-0.2181,-0.1172,0.248
4.962464,0.0090,-0.2203,-0.0926,0.239
4.972156,0.0084,-0.2166,-0.0661,0.227
4.982396,0.0333,-0.2058,-0.0970,0.230
4.993341,0.0024,-0.1708,-0.1511,0.228
5.002324,-0.0233,-0.1379,-0.2246,0.265
5.012333,-0.0232,-0.1058,-0.2459,0.269
5.025762,-0.0075,-0.1252,-0.2060,0.241
5.034043,-0.0071,-0.1683,-0.1123,0.202
5.041842,-0.0244,-0.1933,-0.0370,0.198
5.051474,-0.0267,-0.2219,0.0002,0.224
5.061463,-0.0459,-0.2261,-0.0021,0.231
5.072041,-0.0295,-0.2275,0.0038,0.229
5.083424,0.0144,-0.2080,0.0060,0.209
5.091330,0.0521,-0.1957,0.0026,0.202
5.101079,0.0643,-0.1768,-0.0215,0.189
5.111136,0.0806,-0.1344,-0.0633,0.169
5.121962,0.0378,-0.1470,-0.1045,0.184
5.131269,0.0139,-0.1712,-0.1088,0.203
5.140470,-0.0093,-0.1995,-0.1263,0.236
5.150848,-0.0039,-0.2051,-0.1387,0.248
5.161532,-0.0067,-0.2084,-0.1048,0.233
5.170415,0.0079,-0.2296,-0.0614,0.238
5.180294,0.0239,-0.2103,-0.0091,0.212
5.190424,0.0426,-0.1816,-0.0190,0.187
5.200096,0.0581,-0.1815,-0.0333,0.193
5.210102,0.0541,-0.1798,-0.0401,0.192
