time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.484214,0.0102,-0.0808,-0.0500,0.096
4.494297,-0.0153,-0.0755,-0.0695,0.104
4.508345,-0.0319,-0.0659,-0.1164,0.137
4.513694,-0.0290,-0.0634,-0.1380,0.155
4.523884,-0.0144,-0.0571,-0.1602,0.171
4.533702,-0.0263,-0.0649,-0.1913,0.204
4.544046,-0.0279,-0.0897,-0.2064,0.227
4.555445,-0.0068,-0.1302,-0.1955,0.235
4.563753,-0.0193,-0.1666,-0.1294,0.212
4.573812,-0.0349,-0.2116,-0.0882,0.232
4.584173,-0.0325,-0.2369,-0.0688,0.249
4.593033,0.0000,-0.2340,-0.0661,0.243
4.603271,-0.0039,-0.1870,-0.0256,0.189
4.614987,0.0131,-0.1511,-0.0181,0.153
4.634950,0.0009,-0.1504,-0.0246,0.152
4.635538,0.0094,-0.1450,-0.0465,0.153
4.643386,0.0318,-0.1624,-0.0537,0.174
4.653086,0.0344,-0.1813,-0.0657,0.196
4.663776,0.0405,-0.1962,-0.0899,0.220
4.672462,0.0445,-0.1784,-0.1276,0.224
4.682495,0.0337,-0.1661,-0.1305,0.214
4.692491,0.0501,-0.1341,-0.1494,0.207
4.702063,0.0376,-0.1262,-0.1370,0.190
4.715946,0.0375,-0.1453,-0.1358,0.202
4.733172,0.0287,-0.1636,-0.1063,0.197
4.733783,0.0146,-0.1706,-0.0959,0.196
4.742860,-0.0046,-0.1739,-0.0923,0.197
4.752964,-0.0352,-0.1671,-0.0782,0.188
4.761262,-0.0517,-0.1637,-0.0775,0.188
4.777207,-0.0397,-0.1985,-0.0808,0.218
4.781912,-0.0422,-0.1882,-0.0854,0.211
4.792014,-0.0450,-0.1779,-0.1048,0.211
4.801770,-0.0394,-0.1789,-0.1260,0.222
4.813311,-0.0429,-0.1961,-0.1373,0.243
4.821166,-0.0459,-0.1495,-0.1237,0.199
4.836970,-0.0234,-0.1528,-0.1374,0.207
4.840714,-0.0143,-0.1660,-0.1293,0.211
4.850827,-0.0212,-0.1739,-0.1417,0.225
4.860326,-0.0105,-0.2017,-0.1296,0.240
4.870917,-0.0269,-0.2139,-0.0959,0.236
4.880278,-0.0194,-0.2107,-0.0555,0.219
4.890874,-0.0113,-0.2087,-0.0647,0.219
4.899874,-0.0264,-0.1964,-0.0874,0.217
4.909754,-0.0112,-0.1864,-0.0893,0.207
4.919801,0.0094,-0.1772,-0.0756,0.193
4.930310,0.0111,-0.1622,-0.0618,0.174
4.939528,-0.0241,-0.1625,-0.0651,0.177
4.949846,-0.0244,-0.1421,-0.0954,0.173
4.959348,-0.0262,-0.1127,-0.1177,0.165
4.970279,-0.0217,-0.0701,-0.1233,0.144
4.981239,-0.0158,-0.0801,-0.1450,0.166
4.992123,-0.0097,-0.1163,-0.1374,0.180
4.999067,-0.0076,-0.1425,-0.1216,0.188
5.009360,-0.0220,-0.1810,-0.0712,0.196
5.019246,0.0014,-0.1943,-0.0462,0.200
5.033214,0.0130,-0.1984,-0.0135,0.199
5.039730,0.0026,-0.2184,0.0041,0.218
5.048500,0.0242,-0.1948,0.0042,0.196
5.060009,0.0378,-0.2154,0.0052,0.219
5.070909,0.0565,-0.2221,0.0026,0.229
5.078055,0.0475,-0.2082,-0.0212,0.215
5.089224,0.0331,-0.2491,-0.0263,0.253
5.099526,0.0184,-0.2510,-0.0406,0.255
5.108598,0.0142,-0.2170,-0.0817,0.232
5.126021,0.0243,-0.2058,-0.0772,0.221
5.133037,0.0065,-0.1953,-0.0663,0.206
5.140212,0.0056,-0.2015,-0.0426,0.206
5.149382,-0.0033,-0.1935,-0.0570,0.202
5.161021,-0.0229,-0.2134,-0.0717,0.226
5.167833,-0.0178,-0.1694,-0.0692,0.184
5.177599,-0.0209,-0.1497,-0.0733,0.168
5.187836,-0.0161,-0.1252,-0.1014,0.162
